customer_id;fisrt_name;second_name;gender;date_of_birth;city;state;occupation;customer_segment;annual_income;join_date
C00257;Emily;Johnson;Female;18/11/1965;Charlotte;North Carolina;Freelancer;Retail;297965,27;27/11/2022
C00258;Daniel;Thomas;Male;03/04/1963;Chicago;Illinois;Salaried;SME;252000;21/02/2018
C00259;Henry;Williams;Male;06/01/2004;Boston;Massachusetts;Business Owner;Retail;327879,13;04/06/2019
C00260;Anthony;Wilson;Male;11/01/1967;Denver;Colorado;Student;SME;492203,42;08/02/2023
C00261;Lucas;Miller;Male;16/01/1983;Seattle;Washington;Self Employed;SME;426550,96;16/09/2023
C00262;Scarlett;Thomas;Female;08/01/1962;Philadelphia;Pennsylvania;Self Employed;Retail;180000;11/08/2021
C00263;Ryan;Davis;Male;11/12/1986;San Jose;California;Self Employed;Retail;234445,42;14/10/2023
C00264;Ava;Smith;Female;15/02/1985;San Diego;California;Salaried;SME;900662,55;20/02/2022
C00265;David;Wilson;Male;26/10/1978;San Jose;California;Freelancer;Retail;549077,33;17/02/2024
C00266;Amelia;Garcia;Female;14/01/1969;Fort Worth;Texas;Salaried;Retail;492708,95;16/05/2025
C00267;Hannah;Anderson;Female;07/02/1979;Nashville;Tennessee;Salaried;Retail;272026,45;29/06/2018
C00268;John;Moore;Male;23/07/1993;Philadelphia;Pennsylvania;Freelancer;SME;530190,98;04/06/2022
C00269;Amelia;Brown;Female;02/10/1997;Nashville;Tennessee;Business Owner;Retail;318308,78;29/01/2023
C00270;Chloe;Jones;Female;07/02/1974;Nashville;Tennessee;Student;Retail;588933,08;10/07/2021
C00271;Anthony;Taylor;Male;12/09/1967;Dallas;Texas;Self Employed;Wealth;890730,93;11/09/2025
C00272;Zoe;Martin;Female;02/10/2004;Indianapolis;Indiana;Student;Retail;656733,92;05/10/2023
C00273;Christopher;Anderson;Male;09/05/2003;San Diego;California;Student;SME;1315797,77;22/02/2019
C00274;Natalie;Taylor;Female;02/01/1967;San Antonio;Texas;Salaried;SME;1007479,21;31/03/2018
C00275;Nicholas;Moore;Male;15/11/1972;San Jose;California;Retired;SME;863385,56;10/11/2022
C00276;Chloe;Garcia;Female;13/01/1991;Seattle;Washington;Student;Premium;537484,66;01/09/2019
C00277;Thomas;Anderson;Male;20/10/1999;Denver;Colorado;Salaried;Retail;318449,04;19/02/2021
C00278;Matthew;Davis;Male;07/07/1968;San Diego;California;Student;Premium;1156898,48;31/12/2025
C00279;Matthew;Taylor;Male;26/09/1990;Boston;Massachusetts;Salaried;Retail;967528,55;30/07/2021
C00280;Thomas;Davis;Male;26/01/1974;San Jose;California;Self Employed;Corporate;1096422,98;14/05/2025
C00281;Harper;Anderson;Female;27/09/1977;Austin;Texas;Business Owner;Corporate;2511613,3;13/12/2019
C00282;Sophia;Martinez;Female;11/10/1975;Seattle;Washington;Retired;SME;1630102,07;19/06/2021
C00283;Amelia;Rodriguez;Female;03/01/1991;Jacksonville;Florida;Retired;Retail;487903,71;05/04/2020
C00284;Christopher;Hernandez;Male;06/12/1981;Los Angeles;California;Salaried;SME;1001211,57;26/11/2023
C00285;Benjamin;Williams;Male;23/06/1964;Boston;Massachusetts;Self Employed;SME;555093,17;19/03/2026
C00286;Ava;Jones;Female;21/08/2000;Fort Worth;Texas;Self Employed;Retail;691273,38;19/06/2025
C00287;Amelia;Gonzalez;Female;10/07/1971;Fort Worth;Texas;Retired;Corporate;768868,91;13/05/2018
C00288;Robert;Miller;Male;26/06/1998;Boston;Massachusetts;Business Owner;Wealth;723930,81;15/11/2018
C00289;Michael;Wilson;Male;06/06/1982;San Jose;California;Business Owner;Premium;1440334,93;08/05/2020
C00290;Grace;Hernandez;Female;12/02/2004;Indianapolis;Indiana;Student;Retail;295831,15;09/12/2021
C00291;Benjamin;Anderson;Male;27/02/1984;Phoenix;Arizona;Student;Retail;1183687,21;29/10/2018
C00292;Nicholas;Johnson;Male;11/01/1978;Houston;Texas;Freelancer;Retail;251038,09;04/11/2018
C00293;Joseph;Wilson;Male;20/06/1965;Denver;Colorado;Salaried;Wealth;1100778,96;19/02/2019
C00294;Scarlett;Jackson;Female;14/04/1973;New York;New York;Self Employed;Premium;1730022,39;28/01/2019
C00295;Emily;Jackson;Female;18/10/1985;Indianapolis;Indiana;Freelancer;SME;371425,61;04/01/2025
C00296;Ryan;Thomas;Male;04/04/1990;Seattle;Washington;Business Owner;Retail;285340,96;17/06/2022
C00297;Emily;Lopez;Female;09/11/1991;Jacksonville;Florida;Self Employed;Retail;465598,08;31/12/2022
C00298;Andrew;Gonzalez;Male;15/08/1976;Los Angeles;California;Freelancer;Retail;917932,61;09/11/2021
C00299;Nicholas;Moore;Male;08/10/1986;Denver;Colorado;Student;Premium;675020,68;09/05/2021
C00300;Benjamin;Martin;Male;02/12/1985;Jacksonville;Florida;Self Employed;Retail;687719,48;17/05/2020
C00301;Amelia;Thomas;Female;14/01/1968;Charlotte;North Carolina;Business Owner;Retail;549356,15;26/02/2026
C00302;Amelia;Rodriguez;Female;18/07/1965;Boston;Massachusetts;Salaried;Retail;352688,3;25/08/2022
C00303;Grace;Thomas;Female;19/10/1969;Philadelphia;Pennsylvania;Salaried;Premium;417951,58;07/12/2019
C00304;James;Gonzalez;Male;20/03/1985;Indianapolis;Indiana;Salaried;Premium;963074,84;01/05/2023
C00305;Christopher;Gonzalez;Male;11/01/1983;Charlotte;North Carolina;Self Employed;SME;478426;15/05/2021
C00306;Mia;Anderson;Female;24/05/1980;Boston;Massachusetts;Retired;Retail;523933,8;12/03/2022
C00307;Robert;Martin;Male;03/03/1992;Chicago;Illinois;Self Employed;Retail;445707,35;29/02/2020
C00308;Benjamin;Smith;Male;02/04/1963;Columbus;Ohio;Freelancer;Retail;180000;06/05/2018
C00309;Scarlett;Jackson;Female;20/08/1983;New York;New York;Self Employed;Retail;1011553,92;25/11/2020
C00310;Victoria;Smith;Female;13/01/1978;New York;New York;Freelancer;Retail;312956,97;05/08/2022
C00311;Michael;Wilson;Male;01/11/1961;Indianapolis;Indiana;Business Owner;Retail;290802,1;27/10/2024
C00312;Ava;Anderson;Female;14/05/2001;Austin;Texas;Freelancer;SME;1143563,53;03/11/2023
C00313;Mia;Johnson;Female;04/10/1985;Houston;Texas;Business Owner;Retail;918212,83;04/09/2025
C00314;Matthew;Gonzalez;Male;11/02/1990;Jacksonville;Florida;Self Employed;Wealth;3458567,58;20/10/2023
C00315;Abigail;Miller;Female;13/10/1963;Fort Worth;Texas;Business Owner;Premium;1468422,56;11/09/2022
C00316;Chloe;Hernandez;Female;02/12/1984;San Jose;California;Freelancer;Premium;475213,23;08/01/2022
C00317;Abigail;Gonzalez;Female;27/03/1979;San Jose;California;Freelancer;Premium;860792,71;08/04/2024
C00318;Harper;Wilson;Female;21/06/2003;San Antonio;Texas;Business Owner;Retail;259413,78;03/12/2020
C00319;Matthew;Williams;Male;28/08/1978;Denver;Colorado;Freelancer;Retail;540236,17;13/04/2022
C00320;Thomas;Smith;Male;02/07/1979;Seattle;Washington;Self Employed;SME;513794,43;18/06/2024
C00321;Benjamin;Johnson;Male;05/02/1991;Nashville;Tennessee;Salaried;Premium;983525,45;27/12/2023
C00322;Joshua;Davis;Male;11/01/1983;Dallas;Texas;Freelancer;Corporate;1002766,42;11/11/2021
C00323;Sophia;Johnson;Female;13/02/1968;Austin;Texas;Student;Retail;363772,54;01/03/2026
C00324;Emily;Davis;Female;11/09/1998;Jacksonville;Florida;Self Employed;Retail;542234,96;07/11/2019
C00325;Charlotte;Smith;Female;08/04/1961;San Diego;California;Freelancer;Premium;881715,31;13/11/2020
C00326;Henry;Jones;Male;20/01/1999;Denver;Colorado;Student;Wealth;2063165,82;25/12/2022
C00327;Amelia;Jones;Female;09/09/1967;Phoenix;Arizona;Student;Retail;180000;03/06/2025
C00328;Thomas;Brown;Male;09/09/2002;Denver;Colorado;Business Owner;Premium;1103135,6;12/04/2019
C00329;Victoria;Miller;Female;20/04/1991;Philadelphia;Pennsylvania;Business Owner;Retail;276797,45;19/10/2019
C00330;Anthony;Rodriguez;Male;07/08/1995;San Jose;California;Retired;Premium;777588,89;03/07/2025
C00331;Ella;Garcia;Female;25/02/1969;Dallas;Texas;Business Owner;Retail;559453,53;17/12/2020
C00332;Natalie;Martin;Female;27/02/1963;Austin;Texas;Freelancer;Retail;239777,02;20/04/2019
C00333;Emma;Garcia;Female;28/01/1962;Philadelphia;Pennsylvania;Freelancer;Retail;544096,43;16/01/2019
C00334;Evelyn;Brown;Female;04/03/1981;Jacksonville;Florida;Freelancer;Retail;805363,91;15/11/2019
C00335;Victoria;Smith;Female;24/12/1968;Boston;Massachusetts;Self Employed;Retail;364542,64;08/11/2024
C00336;Evelyn;Jackson;Female;01/10/1982;Houston;Texas;Student;SME;1266238,3;08/07/2018
C00337;Ryan;Gonzalez;Male;11/11/1976;Chicago;Illinois;Freelancer;Retail;919306,69;17/10/2021
C00338;Charlotte;Williams;Female;23/12/1993;Columbus;Ohio;Self Employed;Premium;631587,44;05/04/2024
C00339;Lucas;Davis;Male;21/01/1963;San Diego;California;Student;SME;625540,09;06/08/2021
C00340;David;Martinez;Male;02/05/1981;Philadelphia;Pennsylvania;Student;Retail;477671,07;25/12/2022
C00341;Henry;Brown;Male;28/02/1988;Houston;Texas;Retired;Retail;402522,19;10/12/2024
C00342;Lucas;Johnson;Male;07/09/1992;San Jose;California;Student;Premium;747956,5;21/09/2021
C00343;Joshua;Moore;Male;16/10/1999;Indianapolis;Indiana;Business Owner;Premium;629184,51;25/12/2021
C00344;Nicholas;Lopez;Male;12/09/1995;Indianapolis;Indiana;Business Owner;Premium;324000;07/11/2024
C00345;Michael;Taylor;Male;28/02/1972;Nashville;Tennessee;Student;Retail;367537,62;10/07/2018
C00346;Abigail;Smith;Female;15/08/1967;San Jose;California;Retired;Premium;794472,23;02/06/2023
C00347;Grace;Thomas;Female;19/12/1971;Philadelphia;Pennsylvania;Retired;Retail;616494,89;25/04/2022
C00348;David;Wilson;Male;25/12/1998;Boston;Massachusetts;Self Employed;Retail;382070;18/08/2022
C00349;Joshua;Anderson;Male;17/12/2004;Houston;Texas;Self Employed;Retail;1732166,82;08/05/2020
C00350;Ava;Wilson;Female;12/11/1978;Dallas;Texas;Freelancer;SME;252000;18/04/2019
C00351;Mia;Taylor;Female;19/08/1995;Houston;Texas;Student;Premium;1043968,27;22/02/2018
C00352;Harper;Martin;Female;13/01/1966;Charlotte;North Carolina;Freelancer;Retail;540785,29;23/10/2020
C00353;Benjamin;Thomas;Male;26/12/1963;Nashville;Tennessee;Freelancer;Retail;615461,64;04/04/2025
C00354;Chloe;Wilson;Female;17/04/1984;Seattle;Washington;Student;Corporate;1445916,87;03/09/2022
C00355;Lucas;Rodriguez;Male;01/01/1995;San Antonio;Texas;Freelancer;Corporate;1792477,48;03/03/2020
C00356;Abigail;Davis;Female;22/03/1988;Charlotte;North Carolina;Salaried;Retail;333278,32;15/09/2021
C00357;Sophia;Rodriguez;Female;05/01/1969;Phoenix;Arizona;Student;SME;927583,01;03/06/2024
C00358;Anthony;Davis;Male;26/02/1982;Columbus;Ohio;Student;Premium;1390072,34;03/02/2024
C00359;Anthony;Jackson;Male;12/02/1985;Charlotte;North Carolina;Retired;Retail;295134,66;13/12/2023
C00360;Henry;Gonzalez;Male;01/11/1995;Charlotte;North Carolina;Salaried;Retail;365393,61;27/08/2025
C00361;Abigail;Smith;Female;13/02/1984;Indianapolis;Indiana;Student;Retail;474182,12;29/06/2018
C00362;Thomas;Hernandez;Male;11/04/2001;Boston;Massachusetts;Freelancer;Retail;1123320,78;22/01/2025
C00363;William;Thomas;Male;27/07/2003;San Diego;California;Freelancer;Retail;498738,77;11/09/2025
C00364;Charlotte;Lopez;Female;23/08/1961;Phoenix;Arizona;Student;Retail;829171,17;09/05/2022
C00365;Matthew;Hernandez;Male;14/07/2000;San Antonio;Texas;Freelancer;Retail;393073,16;26/07/2024
C00366;Harper;Martin;Female;12/02/2004;Nashville;Tennessee;Student;SME;504482,9;30/05/2025
C00367;Harper;Moore;Female;18/03/1990;Indianapolis;Indiana;Freelancer;Retail;1391109,42;14/08/2019
C00368;James;Taylor;Male;21/12/2003;Indianapolis;Indiana;Salaried;Retail;1143789,65;21/01/2018
C00369;Joseph;Williams;Male;18/07/1998;Dallas;Texas;Student;Retail;269537,04;30/03/2025
C00370;Daniel;Wilson;Male;06/03/1969;Austin;Texas;Retired;Retail;654764,13;05/03/2023
C00371;Thomas;Moore;Male;22/05/1964;Austin;Texas;Business Owner;Retail;434494,13;12/12/2024
C00372;Amelia;Thomas;Female;16/06/1972;Boston;Massachusetts;Business Owner;Retail;518192,22;21/10/2022
C00373;Thomas;Anderson;Male;08/06/1960;San Jose;California;Freelancer;Corporate;1699624,89;20/09/2021
C00374;James;Williams;Male;12/08/1989;Los Angeles;California;Business Owner;Corporate;959975,52;28/07/2019
C00375;Evelyn;Davis;Female;24/05/1972;Philadelphia;Pennsylvania;Retired;SME;252000;21/05/2020
C00376;Scarlett;Davis;Female;18/05/1995;Nashville;Tennessee;Self Employed;SME;690135,21;12/08/2024
C00377;Andrew;Jackson;Male;17/08/1968;Columbus;Ohio;Retired;Retail;363806,48;29/07/2019
C00378;Joshua;Thomas;Male;19/03/1970;Columbus;Ohio;Student;SME;953078,46;07/08/2020
C00379;Benjamin;Taylor;Male;08/06/1976;Philadelphia;Pennsylvania;Freelancer;Retail;345636,33;20/08/2021
C00380;Ella;Wilson;Female;27/11/1993;Denver;Colorado;Freelancer;Retail;760469,27;31/03/2022
C00381;Zoe;Hernandez;Female;27/11/1997;Los Angeles;California;Student;Retail;284917,73;10/10/2024
C00382;Joshua;Anderson;Male;15/03/1992;San Diego;California;Freelancer;Retail;316549,64;01/08/2020
C00383;Matthew;Martinez;Male;04/12/1981;Austin;Texas;Self Employed;Retail;431349,78;26/06/2018
C00384;Matthew;Davis;Male;06/10/1996;San Antonio;Texas;Business Owner;Retail;493480,02;08/01/2020
C00385;David;Miller;Male;19/10/1985;Boston;Massachusetts;Self Employed;Premium;403602,32;10/08/2022
C00386;Abigail;Brown;Female;27/10/1969;San Diego;California;Retired;Corporate;1234409,55;16/08/2024
C00387;Benjamin;Garcia;Male;13/07/1974;San Jose;California;Retired;Retail;966037,46;24/08/2023
C00388;Charlotte;Miller;Female;22/08/1965;Phoenix;Arizona;Business Owner;Retail;779226,45;27/06/2018
C00389;Thomas;Rodriguez;Male;26/04/1987;Seattle;Washington;Student;Retail;653641,85;03/07/2019
C00390;Lucas;Taylor;Male;28/04/1990;Philadelphia;Pennsylvania;Freelancer;Retail;542131,25;30/01/2018
C00391;Natalie;Martinez;Female;17/02/1993;San Diego;California;Salaried;Retail;705755,54;26/09/2019
C00392;Emma;Miller;Female;09/10/2001;Nashville;Tennessee;Self Employed;Retail;478424,78;20/08/2022
C00393;Evelyn;Davis;Female;06/08/1995;Philadelphia;Pennsylvania;Freelancer;Retail;474222,14;19/06/2022
C00394;Joshua;Garcia;Male;24/02/2002;Charlotte;North Carolina;Self Employed;Retail;205436,6;13/05/2022
C00395;Andrew;Smith;Male;16/03/1965;Seattle;Washington;Retired;SME;580313,34;04/06/2018
C00396;Zoe;Jones;Female;21/10/1985;Chicago;Illinois;Student;Retail;726513,59;13/02/2018
C00397;Matthew;Johnson;Male;10/09/2002;Charlotte;North Carolina;Freelancer;Retail;764824,88;28/05/2018
C00398;Olivia;Moore;Female;01/11/1975;Nashville;Tennessee;Student;Wealth;774690,9;28/07/2024
C00399;Evelyn;Jones;Female;24/01/1993;New York;New York;Business Owner;Premium;1916295,82;06/02/2021
C00400;Thomas;Brown;Male;15/04/1998;Phoenix;Arizona;Retired;SME;681550,44;24/10/2018
C00401;Emily;Jackson;Female;04/06/1978;Austin;Texas;Retired;SME;1241108,48;04/06/2023
C00402;Andrew;Thomas;Male;22/08/1981;Charlotte;North Carolina;Student;Retail;481291,32;08/02/2025
C00403;Lily;Anderson;Female;08/12/2003;Nashville;Tennessee;Self Employed;SME;545109,14;22/03/2021
C00404;Abigail;Garcia;Female;24/11/1985;Los Angeles;California;Self Employed;SME;598543,13;30/08/2025
C00405;John;Rodriguez;Male;07/12/1991;Indianapolis;Indiana;Retired;Retail;317644,44;29/12/2021
C00406;Thomas;Brown;Male;03/02/1966;Boston;Massachusetts;Student;Premium;1187169,3;01/03/2022
C00407;Sophia;Gonzalez;Female;19/08/1980;San Jose;California;Student;SME;355236,34;28/06/2020
C00408;Lily;Williams;Female;17/01/1968;Boston;Massachusetts;Freelancer;Corporate;930906,11;17/12/2019
C00409;Victoria;Johnson;Female;17/12/1967;Seattle;Washington;Self Employed;Retail;230644,89;25/02/2024
C00410;Ava;Jones;Female;16/05/1975;San Antonio;Texas;Freelancer;Wealth;1107044,07;05/03/2022
C00411;Victoria;Martinez;Female;15/05/1985;Philadelphia;Pennsylvania;Self Employed;Retail;194730,19;24/03/2024
C00412;Sophia;Davis;Female;05/04/1984;Jacksonville;Florida;Student;SME;949363,56;05/07/2019
C00413;Emma;Moore;Female;11/12/1994;Houston;Texas;Salaried;Corporate;632575,26;29/09/2025
C00414;Grace;Martin;Female;27/04/1963;Boston;Massachusetts;Business Owner;Retail;604267,58;23/03/2018
C00415;Henry;Martin;Male;28/06/1967;Los Angeles;California;Business Owner;Premium;1007721,4;25/12/2021
C00416;Amelia;Taylor;Female;16/09/2003;Houston;Texas;Freelancer;Corporate;921836,92;17/08/2019
C00417;Ryan;Anderson;Male;14/06/2000;Austin;Texas;Business Owner;Premium;1245600,18;23/07/2020
C00418;Chloe;Martinez;Female;10/11/1980;New York;New York;Freelancer;Premium;938713,66;01/08/2024
C00419;Lucas;Wilson;Male;06/07/1988;Boston;Massachusetts;Salaried;Retail;543533,54;19/09/2018
C00420;Evelyn;Jackson;Female;01/01/1995;Denver;Colorado;Self Employed;Corporate;396000;10/10/2020
C00421;Natalie;Johnson;Female;05/11/1988;Indianapolis;Indiana;Retired;Retail;1335962,88;20/01/2021
C00422;Natalie;Brown;Female;23/03/1988;Chicago;Illinois;Retired;Retail;517983,75;05/03/2025
C00423;Charlotte;Miller;Female;16/06/1979;New York;New York;Self Employed;Retail;740522,48;28/05/2021
C00424;Harper;Williams;Female;27/09/1960;Los Angeles;California;Student;Corporate;601583,27;12/05/2021
C00425;Mia;Davis;Female;20/05/1987;Los Angeles;California;Student;Retail;210591,44;20/10/2020
C00426;Mia;Moore;Female;27/07/2001;San Diego;California;Business Owner;Retail;300415,96;10/04/2025
C00427;Sophia;Garcia;Female;07/07/1977;Nashville;Tennessee;Business Owner;SME;406221,58;09/11/2025
C00428;Emily;Wilson;Female;11/04/1991;Columbus;Ohio;Business Owner;Retail;180000;28/05/2019
C00429;Chloe;Martin;Female;03/04/1960;Fort Worth;Texas;Student;Retail;438359,49;25/10/2025
C00430;Lily;Martinez;Female;27/02/1981;San Antonio;Texas;Self Employed;Corporate;617354,67;27/02/2020
C00431;John;Davis;Male;04/01/1984;San Diego;California;Self Employed;Wealth;1844783,61;03/03/2023
C00432;Andrew;Martinez;Male;07/11/1993;Chicago;Illinois;Freelancer;Retail;567430,79;01/03/2024
C00433;Chloe;Williams;Female;16/05/1967;Indianapolis;Indiana;Business Owner;Premium;1234834,47;03/03/2018
C00434;Daniel;Rodriguez;Male;04/10/1977;New York;New York;Business Owner;Retail;566579,1;02/01/2019
C00435;Lucas;Miller;Male;03/08/1970;Jacksonville;Florida;Self Employed;Premium;1033373,14;22/06/2023
C00436;Nicholas;Brown;Male;26/09/1980;Denver;Colorado;Freelancer;Premium;324000;28/03/2022
C00437;Benjamin;Davis;Male;02/05/1968;Columbus;Ohio;Retired;Retail;406926,02;04/02/2020
C00438;Robert;Rodriguez;Male;24/06/1982;San Diego;California;Salaried;Retail;1050111,3;16/12/2023
C00439;Ava;Williams;Female;27/05/1988;Phoenix;Arizona;Retired;Retail;545648,31;05/09/2020
C00440;John;Garcia;Male;18/11/1964;Seattle;Washington;Retired;SME;252000;05/03/2021
C00441;Andrew;Martin;Male;11/11/1986;Austin;Texas;Salaried;Retail;452912,66;07/04/2020
C00442;Victoria;Martinez;Female;04/04/1991;Houston;Texas;Salaried;Retail;550596,32;09/02/2022
C00443;Chloe;Brown;Female;03/12/1998;Fort Worth;Texas;Business Owner;Retail;406986,75;11/12/2025
C00444;Anthony;Martinez;Male;17/05/1999;San Diego;California;Salaried;Retail;247130,46;18/02/2026
C00445;Scarlett;Rodriguez;Female;07/07/1994;Charlotte;North Carolina;Freelancer;Retail;624216,85;09/03/2019
C00446;Hannah;Moore;Female;15/11/1982;Houston;Texas;Retired;Premium;737472,15;14/10/2021
C00447;Lily;Anderson;Female;15/10/1994;Fort Worth;Texas;Freelancer;SME;1440553,04;30/10/2022
C00448;Sophia;Martin;Female;19/04/1998;Chicago;Illinois;Student;Retail;340407,5;07/01/2023
C00449;John;Wilson;Male;02/12/1960;San Antonio;Texas;Business Owner;Wealth;1600651,41;27/06/2020
C00450;Christopher;Martin;Male;25/01/1980;New York;New York;Salaried;SME;793100,95;04/06/2018
C00451;Matthew;Smith;Male;05/03/1982;Philadelphia;Pennsylvania;Retired;Retail;722213,52;26/06/2022
C00452;Michael;Davis;Male;03/12/1973;Fort Worth;Texas;Retired;Premium;1112285,34;15/03/2025
C00453;Victoria;Jackson;Female;26/12/1962;Seattle;Washington;Salaried;Premium;1178530,85;17/07/2020
C00454;James;Rodriguez;Male;25/11/1960;Philadelphia;Pennsylvania;Business Owner;Premium;328816,28;20/08/2023
C00455;Lucas;Johnson;Male;22/01/1969;San Jose;California;Self Employed;Corporate;811100,91;05/11/2022
C00456;Mia;Thomas;Female;05/03/1985;Fort Worth;Texas;Salaried;Retail;404556,99;21/06/2022
C00457;Charles;Anderson;Male;05/12/1987;Philadelphia;Pennsylvania;Retired;Corporate;951704,58;28/11/2024
C00458;Matthew;Garcia;Male;03/04/1975;Dallas;Texas;Freelancer;Retail;358862,78;22/08/2022
C00459;Victoria;Wilson;Female;07/06/1983;San Diego;California;Retired;Retail;484452,29;17/12/2022
C00460;Thomas;Williams;Male;02/08/1969;New York;New York;Freelancer;SME;278525,42;12/08/2018
C00461;Lily;Lopez;Female;28/03/1999;Indianapolis;Indiana;Student;SME;456540,87;14/04/2023
C00462;Grace;Hernandez;Female;24/04/1981;Los Angeles;California;Retired;Retail;246168,37;09/03/2026
C00463;Christopher;Brown;Male;22/12/2004;San Diego;California;Salaried;Retail;558362,71;09/03/2021
